sim,1.0
Brasil,0.6895674300254453
povo,0.48854961832061067
Estado,0.3486005089058524
brasileiro,0.33078880407124683
não,0.32061068702290074
família,0.3155216284987277
País,0.2926208651399491
impeachment,0.2340966921119593
respeito,0.17302798982188294
contra,0.1628498727735369
filho,0.15267175572519084
Dilma,0.1475826972010178
esperança,0.1450381679389313
partido,0.1297709923664122
cidade,0.1272264631043257
Deus,0.12468193384223919
Governo,0.11959287531806616
corrupção,0.11959287531806616
futuro,0.11195928753180662
momento,0.10432569974554708
responsabilidade,0.0916030534351145
brasileira,0.0916030534351145
rua,0.089058524173028
Constituição,0.08396946564885496
homenagem,0.08142493638676845
Nação,0.07888040712468193
pai,0.0737913486005089
milhões,0.07124681933842239
crime,0.06870229007633588
política,0.06615776081424936
Fora,0.06615776081424936
vida,0.06361323155216285
eleitores,0.06361323155216285
Federal,0.061068702290076333
nova,0.061068702290076333
PT,0.058524173027989825
neto,0.058524173027989825
processo,0.058524173027989825
população,0.05089058524173028
República,0.05089058524173028
pessoa,0.04834605597964377
filha,0.04834605597964377
esposa,0.04580152671755725
amigo,0.043256997455470736
Campo,0.043256997455470736
mandato,0.04071246819338423
mudança,0.03816793893129771
especial,0.03816793893129771
mãe,0.03816793893129771
consciência,0.03816793893129771
defesa,0.03816793893129771
Rousseff,0.035623409669211195
democracia,0.035623409669211195
emprego,0.035623409669211195
Viva,0.035623409669211195
ninguém,0.035623409669211195
novo,0.035623409669211195
estou,0.035623409669211195
desenvolvimento,0.03307888040712468
cometeu,0.03307888040712468
aqueles,0.03307888040712468
amor,0.03307888040712468
Parlamentares,0.03307888040712468
agora,0.03307888040712468
pública,0.03307888040712468
Nacional,0.030534351145038167
história,0.030534351145038167
Eduardo,0.030534351145038167
honra,0.027989821882951654
oportunidade,0.027989821882951654
dignidade,0.027989821882951654
criança,0.027989821882951654
desempregado,0.027989821882951654
dar,0.027989821882951654
trabalho,0.027989821882951654
orgulho,0.027989821882951654
precisamos,0.027989821882951654
abençoe,0.027989821882951654
forma,0.027989821882951654
mudar,0.02544529262086514
pedir,0.02544529262086514
nossas,0.02544529262086514
milhares,0.02544529262086514
político,0.02544529262086514
memória,0.02544529262086514
crescimento,0.02544529262086514
acima,0.02544529262086514
liberdade,0.02544529262086514
Santo,0.02544529262086514
foram,0.02544529262086514
norte,0.02544529262086514
representando,0.02544529262086514
mineiros,0.02544529262086514
terra,0.02544529262086514
saúde,0.02544529262086514
lei,0.02544529262086514
força,0.02544529262086514
fui,0.022900763358778626
dessa,0.022900763358778626
bancada,0.022900763358778626
fez,0.022900763358778626
Deputadas,0.022900763358778626
Lula,0.022900763358778626
vontade,0.022900763358778626
direito,0.022900763358778626
público,0.022900763358778626
voz,0.022900763358778626
mulher,0.022900763358778626
vez,0.022900763358778626
Paraíba,0.022900763358778626
golpe,0.022900763358778626
nunca,0.022900763358778626
luta,0.022900763358778626
Amazonas,0.022900763358778626
Espírito,0.022900763358778626
Presidenta,0.022900763358778626
João,0.022900763358778626
impedimento,0.022900763358778626
economia,0.022900763358778626
disse,0.022900763358778626
votos,0.022900763358778626
desse,0.022900763358778626
mil,0.022900763358778626
Parlamento,0.022900763358778626
Alagoas,0.020356234096692113
jovens,0.020356234096692113
onde,0.020356234096692113
retomada,0.020356234096692113
valores,0.020356234096692113
possa,0.020356234096692113
tenha,0.020356234096692113
lado,0.020356234096692113
verde,0.020356234096692113
mão,0.020356234096692113
tanto,0.020356234096692113
resgate,0.020356234096692113
gostaria,0.020356234096692113
geração,0.020356234096692113
gerações,0.020356234096692113
juventude,0.020356234096692113
paulista,0.020356234096692113
Moro,0.020356234096692113
agradecer,0.020356234096692113
Cunha,0.020356234096692113
poder,0.020356234096692113
ainda,0.020356234096692113
capixaba,0.020356234096692113
ética,0.020356234096692113
sentimento,0.020356234096692113
colega,0.020356234096692113
admissibilidade,0.020356234096692113
Governador,0.020356234096692113
tempo,0.020356234096692113
justiça,0.020356234096692113
certeza,0.020356234096692113
PMDB,0.020356234096692113
Polícia,0.017811704834605598
princípios,0.017811704834605598
segunda,0.017811704834605598
nada,0.017811704834605598
Rondônia,0.017811704834605598
estava,0.017811704834605598
questão,0.017811704834605598
suplente,0.017811704834605598
diferente,0.017811704834605598
votamos,0.017811704834605598
natal,0.017811704834605598
especialmente,0.017811704834605598
Município,0.017811704834605598
agricultores,0.017811704834605598
Jovair,0.017811704834605598
evangélico,0.017811704834605598
Pátria,0.017811704834605598
nossos,0.017811704834605598
coerência,0.017811704834605598
até,0.017811704834605598
PRB,0.017811704834605598
Arantes,0.017811704834605598
abraço,0.017811704834605598
estar,0.017811704834605598
Oeste,0.017811704834605598
melhores,0.017811704834605598
acreditar,0.015267175572519083
chegar,0.015267175572519083
ex,0.015267175572519083
nenhum,0.015267175572519083
coração,0.015267175572519083
Temer,0.015267175572519083
trabalhadores,0.015267175572519083
amanhã,0.015267175572519083
mulheres,0.015267175572519083
cargo,0.015267175572519083
voltem,0.015267175572519083
Maria,0.015267175572519083
movimento,0.015267175572519083
companheiros,0.015267175572519083
partir,0.015267175572519083
representar,0.015267175572519083
educação,0.015267175572519083
